<<<<<<< HEAD
pvalues1,speciesName,padj
0.0024, Symphyotrichum prenanthoides,0.011175194
0.1762, Symphyotrichum puniceum,0.301245161
1.00E-04, Symphyotrichum racemosum,0.000984699
0.0186, Symphyotrichum sericeum,0.052045342
0.0077, Symphyotrichum shortii,0.025983895
5.00E-04, Symphyotrichum undulatum,0.00336194
0.2258, Symphyotrichum urophyllum,0.367230686
0.2568, Symplocarpus foetidus,0.403446905
0.2552, Synandra hispidula,0.401283072
0.2247, Taenidia integerrima,0.366102532
0.0062, Taxodium distichum,0.021916216
0.5492, Taxus canadensis,0.691102235
4.00E-04, Tephrosia virginiana,0.002894779
0.926, Teucrium canadense,0.987368047
0.0436, Thalictrum dasycarpum,0.106171892
0.8891, Thalictrum dioicum,0.969829419
1.00E-04, Thalictrum pubescens,0.000984699
0.7965, Thalictrum revolutum,0.897619137
0.5538, Thalictrum thalictroides,0.695918828
0.3682, Thaspium barbinode,0.519167762
0.1647, Thaspium chapmanii,0.285649086
0.4729, Thaspium trifoliatum,0.617064301
0.1132, Thelypteris noveboracensis,0.208304587
0.2728, Thelypteris palustris,0.42378069
0.3216, Thuja occidentalis,0.468112439
0.006, Thyrsanthella difformis,0.021916216
0.9075, Tilia americana,0.978641068
2.00E-04, Tipularia discolor,0.001668519
0.0063, Torreyochloa pallida,0.021916216
0.7661, Toxicodendron radicans,0.870436444
1, Toxicodendron rydbergii,1
0.2185, Toxicodendron vernix,0.357942727
0.5867, Tradescantia bracteata,0.710984129
0, Tradescantia ohiensis,0
0.001, Tradescantia subaspera,0.005794212
0.0047, Tradescantia virginiana,0.01933653
0.0024, Tragia cordata,0.011175194
0.001, Triadenum fraseri,0.005794212
1.00E-04, Triadenum tubulosum,0.000984699
0.0862, Triadenum virginicum,0.166308779
0.0889, Triadenum walteri,0.170786567
0.0062, Triantha glutinosa,0.021916216
0.3005, Trichostema brachiatum,0.458122673
0.0382, Trichostema dichotomum,0.094038798
0.0075, Tridens flavus,0.025404135
0.0167, Trifolium reflexum,0.048537742
0.0017, Triglochin maritima,0.008533148
0.0964, Triglochin palustris,0.183048261
1, Trillium cernuum,1
0.3328, Trillium flexipes,0.47990864
0.0529, Trillium grandiflorum,0.124122135
0.1204, Trillium nivale,0.219334343
0.9029, Trillium recurvatum,0.978641068
0.0044, Trillium sessile,0.018311316
0.1122, Triodanis perfoliata,0.207368615
0, Triosteum angustifolium,0
0.2357, Triosteum aurantiacum,0.376999469
0.0441, Triosteum perfoliatum,0.106668725
0.5359, Triphora trianthophora,0.680727375
0.0186, Triplasis purpurea,0.052045342
0.006, Tripsacum dactyloides,0.021916216
0.0868, Tsuga canadensis,0.167287273
0.1914, Turritis glabra,0.321737687
0.0316, Typha latifolia,0.080542008
0, Ulmus alata,0
0.8132, Ulmus americana,0.91062559
0.6889, Ulmus rubra,0.802518605
0.7176, Ulmus thomasii,0.830517148
0.0586, Urtica dioica,0.134690306
0.0701, Utricularia cornuta,0.150740095
0.0088, Utricularia gibba,0.028990128
0.0063, Utricularia intermedia,0.021916216
0.001, Utricularia macrorhiza,0.005794212
1, Utricularia minor,1
0.2427, Utricularia purpurea,0.383794386
1, Utricularia radiata,1
0.0794, Utricularia resupinata,0.157575771
0.532, Uvularia grandiflora,0.677022599
0, Uvularia sessilifolia,0
0, Vaccinium angustifolium,0
0.0032, Vaccinium arboreum,0.014133333
0, Vaccinium corymbosum,0
0.0053, Vaccinium macrocarpon,0.020627646
0.5867, Vaccinium myrtilloides,0.710984129
0.3216, Vaccinium oxycoccos,0.468112439
0.021, Vaccinium pallidum,0.058039877
3.00E-04, Vaccinium stamineum,0.002271429
0.9146, Valeriana edulis,0.978641068
0.0042, Valeriana pauciflora,0.017641958
0.5867, Valerianella radiata,0.710984129
0.0747, Valerianella umbilicata,0.157575771
0.0107, Vallisneria americana,0.033072727
1, Veratrum virginicum,1
0.0382, Veratrum woodii,0.094038798
0.0181, Verbena bracteata,0.051936624
0.1547, Verbena hastata,0.270387391
0.5726, Verbena simplex,0.70580382
0.5416, Verbena stricta,0.685012912
0.8522, Verbena urticifolia,0.940970833
0.1083, Verbesina alternifolia,0.201192371
0, Verbesina helianthoides,0
0.1831, Vernonia fasciculata,0.311858412
0.003, Vernonia gigantea,0.013447761
0, Vernonia missurica,0
0.1016, Veronica anagallis-aquatica,0.190711667
0.0254, Veronica catenata,0.06711261
0.8456, Veronica peregrina,0.935250153
0.0011, Veronica scutellata,0.006080368
0.9971, Veronica serpyllifolia,1
6.00E-04, Veronicastrum virginicum,0.003861429
0.7018, Viburnum acerifolium,0.81537305
0.3216, Viburnum cassinoides,0.468112439
0.0044, Viburnum dentatum,0.018311316
9.00E-04, Viburnum lentago,0.00538804
0.2143, Viburnum molle,0.353310704
0.9303, Viburnum prunifolium,0.99136641
0.0151, Viburnum rafinesquianum,0.044533879
0, Viburnum rufidulum,0
1, Viburnum trilobum,1
3.00E-04, Vicia americana,0.002271429
0.0065, Vicia caroliniana,0.022481766
0.6235, Vicia villosa,0.743578425
0.254, Viola affinis,0.399744978
0.1943, Viola blanda,0.325398327
0.0056, Viola canadensis,0.021608565
0.1943, Viola cucullata,0.325398327
0.3962, Viola hirsutula,0.540463588
0.0093, Viola labradorica,0.030087253
2.00E-04, Viola lanceolata,0.001668519
0.3281, Viola macloskeyi,0.475652615
0.2508, Viola missouriensis,0.395399475
0.805, Viola nephrophylla,0.905384155
4.00E-04, Viola palmata,0.002894779
8.00E-04, Viola pedata,0.004920137
0.9146, Viola pedatifida,0.978641068
1, Viola primulifolia,1
0.8587, Viola pubescens,0.945829707
0.0948, Viola rostrata,0.180390285
0.0036, Viola sagittata,0.015519617
0.61, Viola sororia,0.732325117
0.8079, Viola striata,0.907059029
0.9146, Viola subsinuata,0.978641068
0.0051, Vitis aestivalis,0.020109847
0.0758, Vitis cinerea,0.157575771
0.0047, Vitis labrusca,0.01933653
0.0062, Vitis palmata,0.021916216
0.1098, Vitis riparia,0.203559259
0.0764, Vitis vulpina,0.157575771
0.0051, Vulpia octoflora,0.020109847
0.0775, Wisteria frutescens,0.157575771
0.1358, Wolffia brasiliensis,0.24204906
0.1476, Wolffia columbiana,0.260504603
0.5867, Wolffiella gladiata,0.710984129
0.0183, Woodsia obtusa,0.052045342
0, Woodwardia virginica,0
0.7078, Xanthium strumarium,0.821284997
0.5742, Xyris difformis,0.70580382
0.0186, Xyris torta,0.052045342
0.3216, Zannichellia palustris,0.468112439
0.3579, Zanthoxylum americanum,0.507423918
0.5742, Zigadenus elegans,0.70580382
0, Zizania aquatica,0
0.0017, Zizania palustris,0.008533148
0.0775, Zizia aptera,0.157575771
0.1665, Zizia aurea,0.288216138
>>>>>>> b1fb11f5d93378a74feebd963fd9f1464e8b1d91
