,county,segment,speciesName,n,climatesp
10321,Hancock,d Climate Segment,Ageratina altissima,1,d Climate Segment Divide Ageratina altissima
10322,Hancock,d Climate Segment,Desmodium paniculatum,1,d Climate Segment Divide Desmodium paniculatum
10323,Hancock,d Climate Segment,Phytolacca americana,1,d Climate Segment Divide Phytolacca americana
10324,Hancock,d Climate Segment,Phlox divaricata,1,d Climate Segment Divide Phlox divaricata
10325,Hancock,d Climate Segment,Salix interior,2,d Climate Segment Divide Salix interior
10326,Hancock,d Climate Segment,Bidens aristosa,1,d Climate Segment Divide Bidens aristosa
10327,Hancock,d Climate Segment,Valerianella umbilicata,1,d Climate Segment Divide Valerianella umbilicata
10328,Hancock,d Climate Segment,Penstemon calycosus,2,d Climate Segment Divide Penstemon calycosus
10329,Hancock,d Climate Segment,Parthenocissus quinquefolia,1,d Climate Segment Divide Parthenocissus quinquefolia
10330,Hancock,d Climate Segment,Cornus florida,2,d Climate Segment Divide Cornus florida
10331,Hancock,d Climate Segment,Erigeron philadelphicus,1,d Climate Segment Divide Erigeron philadelphicus
10332,Hancock,d Climate Segment,Robinia pseudoacacia,1,d Climate Segment Divide Robinia pseudoacacia
10333,Hancock,d Climate Segment,Rosa setigera,1,d Climate Segment Divide Rosa setigera
10334,Hancock,d Climate Segment,Viola affinis,1,d Climate Segment Divide Viola affinis
10335,Hancock,d Climate Segment,Pilea pumila,1,d Climate Segment Divide Pilea pumila
10336,Hancock,d Climate Segment,Cardamine concatenata,1,d Climate Segment Divide Cardamine concatenata
10337,Hancock,d Climate Segment,Euonymus obovatus,1,d Climate Segment Divide Euonymus obovatus
10338,Hancock,d Climate Segment,Fagus grandifolia,1,d Climate Segment Divide Fagus grandifolia
10339,Hancock,d Climate Segment,Elodea canadensis,1,d Climate Segment Divide Elodea canadensis
10340,Hancock,d Climate Segment,Enemion biternatum,1,d Climate Segment Divide Enemion biternatum
10341,Hancock,d Climate Segment,Trillium recurvatum,1,d Climate Segment Divide Trillium recurvatum
10342,Hancock,d Climate Segment,Ulmus rubra,1,d Climate Segment Divide Ulmus rubra
10343,Hancock,d Climate Segment,Osmundastrum cinnamomeum,1,d Climate Segment Divide Osmundastrum cinnamomeum
10344,Hancock,d Climate Segment,Cornus drummondii,2,d Climate Segment Divide Cornus drummondii
10345,Hancock,d Climate Segment,Lobelia siphilitica,1,d Climate Segment Divide Lobelia siphilitica
10346,Hancock,d Climate Segment,Crataegus calpodendron,2,d Climate Segment Divide Crataegus calpodendron
10347,Hancock,d Climate Segment,Rudbeckia hirta,1,d Climate Segment Divide Rudbeckia hirta
10348,Hancock,d Climate Segment,Sagittaria latifolia,1,d Climate Segment Divide Sagittaria latifolia
10349,Hancock,d Climate Segment,Crataegus pruinosa,1,d Climate Segment Divide Crataegus pruinosa
10350,Hancock,d Climate Segment,Schoenoplectus tabernaemontani,1,d Climate Segment Divide Schoenoplectus tabernaemontani
10351,Hancock,d Climate Segment,Crataegus punctata,1,d Climate Segment Divide Crataegus punctata
10352,Hancock,d Climate Segment,Carex albicans,1,d Climate Segment Divide Carex albicans
10353,Hancock,d Climate Segment,Carex albursina,1,d Climate Segment Divide Carex albursina
10354,Hancock,d Climate Segment,Fragaria virginiana,1,d Climate Segment Divide Fragaria virginiana
10355,Hancock,d Climate Segment,Salix sericea,1,d Climate Segment Divide Salix sericea
10356,Hancock,d Climate Segment,Trillium flexipes,2,d Climate Segment Divide Trillium flexipes
10357,Hancock,d Climate Segment,Nasturtium officinale,1,d Climate Segment Divide Nasturtium officinale
10358,Hancock,d Climate Segment,Claytonia virginica,1,d Climate Segment Divide Claytonia virginica
10359,Hancock,d Climate Segment,Erythronium americanum,1,d Climate Segment Divide Erythronium americanum
10360,Hancock,d Climate Segment,Crataegus macrosperma,1,d Climate Segment Divide Crataegus macrosperma
10361,Hancock,d Climate Segment,Aesculus glabra,1,d Climate Segment Divide Aesculus glabra
10362,Hancock,d Climate Segment,Saururus cernuus,1,d Climate Segment Divide Saururus cernuus
10363,Hancock,d Climate Segment,Glyceria striata,1,d Climate Segment Divide Glyceria striata
10364,Hancock,d Climate Segment,Smilax illinoensis,2,d Climate Segment Divide Smilax illinoensis
10365,Hancock,d Climate Segment,Scirpus pendulus,1,d Climate Segment Divide Scirpus pendulus
10366,Hancock,d Climate Segment,Carex shortiana,1,d Climate Segment Divide Carex shortiana
10367,Hancock,d Climate Segment,Teucrium canadense,1,d Climate Segment Divide Teucrium canadense
10368,Hancock,d Climate Segment,Thalictrum revolutum,2,d Climate Segment Divide Thalictrum revolutum
10369,Hancock,d Climate Segment,Ulmus americana,1,d Climate Segment Divide Ulmus americana
10370,Hancock,d Climate Segment,Ostrya virginiana,1,d Climate Segment Divide Ostrya virginiana
10371,Hancock,d Climate Segment,Nuphar advena,1,d Climate Segment Divide Nuphar advena
10372,Hancock,d Climate Segment,Nabalus altissimus,1,d Climate Segment Divide Nabalus altissimus
10373,Hancock,d Climate Segment,Euonymus atropurpureus,1,d Climate Segment Divide Euonymus atropurpureus
10374,Hancock,d Climate Segment,Campanulastrum americanum,1,d Climate Segment Divide Campanulastrum americanum
10375,Hancock,d Climate Segment,Carex jamesii,1,d Climate Segment Divide Carex jamesii
10376,Hancock,d Climate Segment,Gymnocladus dioicus,1,d Climate Segment Divide Gymnocladus dioicus
10377,Hancock,d Climate Segment,Carex lupulina,1,d Climate Segment Divide Carex lupulina
10378,Hancock,d Climate Segment,Hydrophyllum appendiculatum,1,d Climate Segment Divide Hydrophyllum appendiculatum
10379,Hancock,d Climate Segment,Carex lurida,1,d Climate Segment Divide Carex lurida
10380,Hancock,d Climate Segment,Smilax lasioneura,2,d Climate Segment Divide Smilax lasioneura
10381,Hancock,d Climate Segment,Sparganium emersum,1,d Climate Segment Divide Sparganium emersum
10382,Hancock,d Climate Segment,Carex conjuncta,1,d Climate Segment Divide Carex conjuncta
10383,Hancock,d Climate Segment,Symphyotrichum novae-angliae,1,d Climate Segment Divide Symphyotrichum novae-angliae
10384,Hancock,d Climate Segment,Carex grayi,1,d Climate Segment Divide Carex grayi
10385,Hancock,d Climate Segment,Carex hirtifolia,1,d Climate Segment Divide Carex hirtifolia
10386,Hancock,d Climate Segment,Menispermum canadense,2,d Climate Segment Divide Menispermum canadense
10387,Hancock,d Climate Segment,Calystegia silvatica,1,d Climate Segment Divide Calystegia silvatica
10388,Hancock,d Climate Segment,Sambucus canadensis,2,d Climate Segment Divide Sambucus canadensis
10389,Hancock,d Climate Segment,Impatiens capensis,1,d Climate Segment Divide Impatiens capensis
10390,Hancock,d Climate Segment,Geum vernum,1,d Climate Segment Divide Geum vernum
10391,Hancock,d Climate Segment,Galium triflorum,1,d Climate Segment Divide Galium triflorum
10392,Hancock,d Climate Segment,Gleditsia triacanthos,1,d Climate Segment Divide Gleditsia triacanthos
10393,Hancock,d Climate Segment,Cicuta maculata,1,d Climate Segment Divide Cicuta maculata
10394,Hancock,d Climate Segment,Smilax tamnoides,4,d Climate Segment Divide Smilax tamnoides
10395,Hancock,d Climate Segment,Symphyotrichum cordifolium,1,d Climate Segment Divide Symphyotrichum cordifolium
10396,Hancock,d Climate Segment,Carex granularis,1,d Climate Segment Divide Carex granularis
10397,Hancock,d Climate Segment,Lindera benzoin,1,d Climate Segment Divide Lindera benzoin
10398,Hancock,d Climate Segment,Circaea canadensis,1,d Climate Segment Divide Circaea canadensis
10399,Hancock,d Climate Segment,Galium obtusum,1,d Climate Segment Divide Galium obtusum
10400,Hancock,d Climate Segment,Sanguinaria canadensis,2,d Climate Segment Divide Sanguinaria canadensis
10401,Hancock,d Climate Segment,Tilia americana,1,d Climate Segment Divide Tilia americana
10402,Hancock,d Climate Segment,Fraxinus biltmoreana,1,d Climate Segment Divide Fraxinus biltmoreana
10403,Hancock,d Climate Segment,Carex hyalinolepis,1,d Climate Segment Divide Carex hyalinolepis
10404,Hancock,d Climate Segment,Solidago altissima,1,d Climate Segment Divide Solidago altissima
10405,Hancock,d Climate Segment,Liriodendron tulipifera,2,d Climate Segment Divide Liriodendron tulipifera
10406,Hancock,d Climate Segment,Solidago caesia,1,d Climate Segment Divide Solidago caesia
10407,Hancock,d Climate Segment,Carex vulpinoidea,1,d Climate Segment Divide Carex vulpinoidea
10408,Hancock,d Climate Segment,Morus rubra,1,d Climate Segment Divide Morus rubra
10409,Hancock,d Climate Segment,Carpinus caroliniana,1,d Climate Segment Divide Carpinus caroliniana
10410,Hancock,d Climate Segment,Maianthemum racemosum,1,d Climate Segment Divide Maianthemum racemosum
10411,Hancock,d Climate Segment,Fraxinus pennsylvanica,1,d Climate Segment Divide Fraxinus pennsylvanica
10412,Hancock,d Climate Segment,Mentha canadensis,1,d Climate Segment Divide Mentha canadensis
10413,Hancock,d Climate Segment,Lysimachia ciliata,1,d Climate Segment Divide Lysimachia ciliata
10414,Hancock,d Climate Segment,Iodanthus pinnatifidus,1,d Climate Segment Divide Iodanthus pinnatifidus
10415,Hancock,d Climate Segment,Symphyotrichum lateriflorum,1,d Climate Segment Divide Symphyotrichum lateriflorum
10416,Hancock,d Climate Segment,Cerastium fontanum,1,d Climate Segment Divide Cerastium fontanum
10417,Hancock,d Climate Segment,Cercis canadensis,1,d Climate Segment Divide Cercis canadensis
10418,Hancock,d Climate Segment,Juglans nigra,1,d Climate Segment Divide Juglans nigra
10419,Hancock,d Climate Segment,Celtis occidentalis,1,d Climate Segment Divide Celtis occidentalis
10420,Hancock,d Climate Segment,Iris virginica,1,d Climate Segment Divide Iris virginica
10421,Hancock,d Climate Segment,Juglans cinerea,1,d Climate Segment Divide Juglans cinerea
10422,Hancock,d Climate Segment,Lactuca canadensis,1,d Climate Segment Divide Lactuca canadensis
10423,Harrison,f Climate Segment,Saccharum alopecuroides,1,f Climate Segment Divide Saccharum alopecuroides
10424,Harrison,f Climate Segment,Sagina decumbens,1,f Climate Segment Divide Sagina decumbens
10425,Harrison,f Climate Segment,Salix interior,2,f Climate Segment Divide Salix interior
10426,Harrison,f Climate Segment,Salix nigra,2,f Climate Segment Divide Salix nigra
10427,Harrison,f Climate Segment,Salix sericea,1,f Climate Segment Divide Salix sericea
10428,Harrison,f Climate Segment,Salvia lyrata,1,f Climate Segment Divide Salvia lyrata
10429,Harrison,f Climate Segment,Sambucus canadensis,1,f Climate Segment Divide Sambucus canadensis
10430,Harrison,f Climate Segment,Samolus parviflorus,1,f Climate Segment Divide Samolus parviflorus
10431,Harrison,f Climate Segment,Sanguinaria canadensis,1,f Climate Segment Divide Sanguinaria canadensis
10432,Harrison,f Climate Segment,Sanicula canadensis,2,f Climate Segment Divide Sanicula canadensis
10433,Harrison,f Climate Segment,Sagittaria australis,1,f Climate Segment Divide Sagittaria australis
10434,Harrison,f Climate Segment,Sagittaria brevirostra,1,f Climate Segment Divide Sagittaria brevirostra
10435,Harrison,f Climate Segment,Sagittaria montevidensis,2,f Climate Segment Divide Sagittaria montevidensis
10436,Harrison,f Climate Segment,Salix caroliniana,3,f Climate Segment Divide Salix caroliniana
10437,Harrison,f Climate Segment,Salix humilis,2,f Climate Segment Divide Salix humilis
10438,Harrison,f Climate Segment,Rorippa palustris,1,f Climate Segment Divide Rorippa palustris
10439,Harrison,f Climate Segment,Rorippa sessiliflora,1,f Climate Segment Divide Rorippa sessiliflora
10440,Harrison,f Climate Segment,Rosa carolina,6,f Climate Segment Divide Rosa carolina
10441,Harrison,f Climate Segment,Rosa palustris,1,f Climate Segment Divide Rosa palustris
10442,Harrison,f Climate Segment,Rosa setigera,1,f Climate Segment Divide Rosa setigera
10443,Harrison,f Climate Segment,Rotala ramosior,2,f Climate Segment Divide Rotala ramosior
10444,Harrison,f Climate Segment,Rubus aboriginum,1,f Climate Segment Divide Rubus aboriginum
10445,Harrison,f Climate Segment,Rubus allegheniensis,9,f Climate Segment Divide Rubus allegheniensis
10446,Harrison,f Climate Segment,Rubus argutus,9,f Climate Segment Divide Rubus argutus
10447,Harrison,f Climate Segment,Rubus centralis,1,f Climate Segment Divide Rubus centralis
10448,Harrison,f Climate Segment,Rubus laudatus,2,f Climate Segment Divide Rubus laudatus
10449,Harrison,f Climate Segment,Rubus roribaccus,2,f Climate Segment Divide Rubus roribaccus
10450,Harrison,f Climate Segment,Rudbeckia fulgida,7,f Climate Segment Divide Rudbeckia fulgida
10451,Harrison,f Climate Segment,Rudbeckia hirta,3,f Climate Segment Divide Rudbeckia hirta
10452,Harrison,f Climate Segment,Rudbeckia laciniata,2,f Climate Segment Divide Rudbeckia laciniata
10453,Harrison,f Climate Segment,Rudbeckia triloba,1,f Climate Segment Divide Rudbeckia triloba
10454,Harrison,f Climate Segment,Ruellia humilis,4,f Climate Segment Divide Ruellia humilis
10455,Harrison,f Climate Segment,Ruellia strepens,1,f Climate Segment Divide Ruellia strepens
10456,Harrison,f Climate Segment,Rumex triangulivalvis,1,f Climate Segment Divide Rumex triangulivalvis
10457,Harrison,f Climate Segment,Sabatia angularis,1,f Climate Segment Divide Sabatia angularis
10458,Harrison,f Climate Segment,Physalis longifolia,1,f Climate Segment Divide Physalis longifolia
10459,Harrison,f Climate Segment,Physalis pubescens,1,f Climate Segment Divide Physalis pubescens
10460,Harrison,f Climate Segment,Physalis virginiana,1,f Climate Segment Divide Physalis virginiana
10461,Harrison,f Climate Segment,Physocarpus opulifolius,1,f Climate Segment Divide Physocarpus opulifolius
10462,Harrison,f Climate Segment,Physostegia virginiana,2,f Climate Segment Divide Physostegia virginiana
10463,Harrison,f Climate Segment,Phytolacca americana,2,f Climate Segment Divide Phytolacca americana
10464,Harrison,f Climate Segment,Pilea pumila,2,f Climate Segment Divide Pilea pumila
10465,Harrison,f Climate Segment,Planodes virginicum,1,f Climate Segment Divide Planodes virginicum
10466,Harrison,f Climate Segment,Plantago aristata,1,f Climate Segment Divide Plantago aristata
10467,Harrison,f Climate Segment,Plantago elongata,1,f Climate Segment Divide Plantago elongata
10468,Harrison,f Climate Segment,Plantago rugelii,2,f Climate Segment Divide Plantago rugelii
10469,Harrison,f Climate Segment,Plantago virginica,1,f Climate Segment Divide Plantago virginica
10470,Harrison,f Climate Segment,Platanus occidentalis,2,f Climate Segment Divide Platanus occidentalis
10471,Harrison,f Climate Segment,Poa chapmaniana,2,f Climate Segment Divide Poa chapmaniana
10472,Harrison,f Climate Segment,Poa sylvestris,1,f Climate Segment Divide Poa sylvestris
10473,Harrison,f Climate Segment,Podophyllum peltatum,1,f Climate Segment Divide Podophyllum peltatum
10474,Harrison,f Climate Segment,Polemonium reptans,1,f Climate Segment Divide Polemonium reptans
10475,Harrison,f Climate Segment,Polygala ambigua,1,f Climate Segment Divide Polygala ambigua
10476,Harrison,f Climate Segment,Polygala senega,1,f Climate Segment Divide Polygala senega
10477,Harrison,f Climate Segment,Polygonatum biflorum,8,f Climate Segment Divide Polygonatum biflorum
10478,Harrison,f Climate Segment,Polygonum aviculare,1,f Climate Segment Divide Polygonum aviculare
10479,Harrison,f Climate Segment,Polygonum erectum,2,f Climate Segment Divide Polygonum erectum
10480,Harrison,f Climate Segment,Polymnia canadensis,1,f Climate Segment Divide Polymnia canadensis
10481,Harrison,f Climate Segment,Polystichum acrostichoides,2,f Climate Segment Divide Polystichum acrostichoides
10482,Harrison,f Climate Segment,Populus deltoides,1,f Climate Segment Divide Populus deltoides
10483,Harrison,f Climate Segment,Populus heterophylla,1,f Climate Segment Divide Populus heterophylla
10484,Harrison,f Climate Segment,Potamogeton diversifolius,4,f Climate Segment Divide Potamogeton diversifolius
10485,Harrison,f Climate Segment,Potentilla simplex,1,f Climate Segment Divide Potentilla simplex
10486,Harrison,f Climate Segment,Primula meadia,1,f Climate Segment Divide Primula meadia
10487,Harrison,f Climate Segment,Prunella vulgaris,1,f Climate Segment Divide Prunella vulgaris
10488,Harrison,f Climate Segment,Prunus americana,2,f Climate Segment Divide Prunus americana
10489,Harrison,f Climate Segment,Prunus rivularis,1,f Climate Segment Divide Prunus rivularis
10490,Harrison,f Climate Segment,Prunus serotina,1,f Climate Segment Divide Prunus serotina
10491,Harrison,f Climate Segment,Pseudognaphalium obtusifolium,1,f Climate Segment Divide Pseudognaphalium obtusifolium
10492,Harrison,f Climate Segment,Ptelea trifoliata,1,f Climate Segment Divide Ptelea trifoliata
10493,Harrison,f Climate Segment,Pycnanthemum loomisii,2,f Climate Segment Divide Pycnanthemum loomisii
10494,Harrison,f Climate Segment,Pycnanthemum pycnanthemoides,1,f Climate Segment Divide Pycnanthemum pycnanthemoides
